name,city,website,domain
Integra Software Services Pvt Ltd,Pondicherry,https://integranxt.com/,integra.co.in
Involead Services Private Limited,Bhubaneswar,https://www.involead.com/,involead.com
iPrime Services Private Limited,Ludhiana,https://iprimeserv.com/,iprimeserv.com
ITPlusPoint Solutions Private Limited,Bhubaneswar,https://www.itpluspoint.com/,itpluspoint.com
iTraitz IT Solutions Private Limited,Thiruvananthapuram,https://www.itraitz.com,itraitz.com
Kaisemi Control Systems Private Limited,Thiruvananthapuram,https://kaisemicontrolsystems.com,kaisemicontrolsystems.com
Korecent Solutions Private Limited,Panchkula,https://www.korecent.com/homepage,korecent.com
KRO Brandpeck Private Limited,Bhubaneswar,https://thetechnovate.com/,thetechnovate.com
KSP AI Tech Solutions Private Limited,Jaipur,https://qwiktrace.com/,qwiktrace.com
Kvaliteta Systems and Solutions Pvt Ltd,Thiruvananthapuram,http://www.kvaliteta.in,kvaliteta.in
Linear Code Technologies,Ambala,https://www.linearcode.in/,linearcode.in
Litmus7 Systems Consulting Private Limited,Ernakulam,https://www.litmus7.com/,litmus7.com
LN Webworks Private Limited,Ludhiana,https://www.lnwebworks.com/,lnwebworks.com
LowLightKing Productions Private Limited,Kochi,https://lowlightking.com/,lowlightking.com
Luminous Infoways Private Limited,Bhubaneswar,https://luminousinfoways.com/,luminousinfoways.com
Lytty Ventures Private Limited,Palakkad,https://www.lytty.com,lytty.com
Mallow Technologies Pvt Ltd,Karur,https://mallow-tech.com/,mallow-tech.com
ManiWindTek,Madurai,https://maniwind.com,maniwind.com
Manorama Infosolutions Private Limited,Kolhapur,https://www.manoramahealthcare.com/,manoramahealthcare.com
MDG Information Services Private Limited,Gautam Buddha Nagar,https://mdginfo.com/about,mdginfo.com
MediaTek India Technology Pvt Ltd,Gautam Buddha Nagar,https://www.mediatek.com/,mediatek.com
Megri Soft Limited,Chandigarh(CH),https://www.megrisoft.com/,megrisoft.com
Metacube Software Pvt Ltd,Jaipur,https://www.metacube.com,metacube.com
MetClouds Technologies Private Limited,Ernakulam,https://metclouds.com,metclouds.com
Millowsatya Services Private Limited,Dehradun,https://www.millow.io/,millow.io
Mindtrack Technologies Private Limited,Bhubaneswar,https://mindtrack.tech/,mindtrack.tech
MOHS10 Technologies Private Limited,Bhubaneswar,https://www.mohs10.io/,mohs10.io
Mudunuru Limited,Visakhapatnam,https://mudunuru.ai/,mudunuru.com
Muvi Entertainment Private Limited,Bhubaneswar,https://www.muvi.com/,muvi.com
Muziris Softech Pvt Ltd,Kochi,https://www.muziris.in/,muziris.in
My Analysers,Ujjain,http://myanalysers.com/,myanalysers.com
Naico Information Technology Services Private Limited,Kochi,http://naicoits.com/,naicoits.com
NAV Fund Services (India) Private Limited,Jaipur,https://www.navfundservices.in/,navbackoffice.com
NdimensionZ Solutions Pvt Ltd,Kochi,https://www.ndimensionz.com/,ndimensionz.com
Nerve Cells AI Private Limited,Chandigarh(PB),https://www.nervecells.ai/,nervecells.ai
Nesote Technologies Private Limited,Kochi,https://www.nesote.com,nesote.com
NeST Digital Private Limited,Kochi,https://nestdigital.com/,nestdigital.com
Net Solutions India Private Limited,Chandigarh(CH),https://www.nss1.org/,nss1.org
NetAmbit ValueFirst Services Private Limited,Gautam Buddha Nagar,https://netambit.com/,netambit.com
Netstager Technologies Pvt Ltd,Calicut,https://www.netstager.com/,netstager.com
Nettantra Technologies (India) Private Limited,Bhubaneswar,https://www.nettantra.com/,nettantra.com
Netweb Software Pvt Ltd,Vadodara,https://netweb.biz/,netweb.biz
Network Redux India Private Limited,Ernakulam,https://redux.co/,networkredux.com
NKXGEN Paradigms Private Limited,Visakhapatnam,https://nkxgen.com,nkxgen.com
NNN Performance Private Limited,Bhubaneswar,https://3nperformance.com/,3nperformance.com
Notetech Software,Kochi,https://www.notetech.com/,notetech.com
NuCore Software Solutions Pvt Ltd,Calicut,https://www.nucore.in,nucore.in
Nuvento Systems Private Limited,Kochi,https://nuvento.com/,nuvento.com
Odisha Knowledge Corporation Limited,Bhubaneswar,https://okcl.org/,okcl.org
Orell Software Solutions Private Limited,Cochin,https://orell.com/,orell.com
P I Softek Limited,Gautam Buddha Nagar,https://www.pisoftek.com/,pisoftek.com
Paradigm IT Private Limited,Kochi,https://paradigm-structural.com/,paradigm.in
Parameter Softwares Private Limited,Bhubaneswar,http://pspl.ind.in/,pspl.ind.in
Pathway Infotech,Chandigarh(CH),https://pathwayinfotech.in,pathwayinfotech.in
PayNways India Private Limited,Gautam Buddha Nagar,https://www.paynwaysworldwide.com/,paynwaysworldwide.com
Paytm Payments Services Limited,Gautam Buddha Nagar,https://www.paytmpayments.com/,paytmpayments.com
Phases Innovations private limited,Ernakulam,https://www.phases.io/,phases.dk
PHi Business Solutions Ltd,Chandigarh(CH),https://phi.co.in/,phi.co.in
PhiTech Labs Private Limited,Kanpur,https://phitechlabs.com/,phitechlabs.com
Pipra Solutions Private Limited,Secunderabad,https://www.pipra.solutions/,pipra.solutions
PiZone Infotech Solution Private Limited,Jaipur,https://pizoneinfotech.com/,pizoneinfotech.com
Planet Web Solutions Pvt Ltd,Jaipur,https://www.planetwebsolution.com/,planetwebsolution.com
Polosoft Technologies Private Limited,Bhubaneswar,https://www.polosoftech.com/,polosoftech.com
Pratham Software Pvt Ltd,Jaipur,https://www.thepsi.com/,thepsi.com
Predusk Technology Private Limited,Jaipur,http://www.processvenue.com/,processvenue.com
Press Ganey Associates India Private Limited,Thiruvananthapuram,https://www.pressganey.com/,binaryfountain.com
Professional Softec Private Limited,Jaipur,http://www.computaxonline.com/home,computaxonline.com
PromptTech Global Private Limited,Trivandrum,https://prompttechsolutions.com/,prompttechsolutions.com
Provis Technologies Private Limited,Jaipur,https://provistechnologies.com,provistechnologies.com
Prowess Enterprise (India) Private Limited,Visakhapatnam,https://www.prowessenterprise.com/,prowessenterprise.com
PTC Circle IT Services Private Limited,Rohtak,https://www.ptccircle.com,ptccircle.com
QR Solutions (India) Private Limited,Trichy,http://qrsolutions.in/,qrsolutions.in
Qualitech Solutions And Services Private Limited,Jodhpur,https://qualitechsolution.com,qualitechsolution.com
Quarks Technosoft Private Limited,Gautam Buddha Nagar,https://www.qtsolv.com/,qtsolv.com
Qubiqon Consulting India Private Limited,Cochin,https://www.qubiqon.io/,qubiqon.io
Quocent Private Limited,Bhubaneswar,https://quocent.com/,quocent.com
R Systems International Ltd,Gautam Buddha Nagar,https://www.rsystems.com/,rsystems.com
Ranosys Technologies Private Limited,Bikaner,https://www.ranosys.com/global/,ranosys.com
Refcheck Xperts LLP,Gautam Buddha Nagar,https://refcheckxperts.com/,refcheckxperts.com
Reyank Technology (OPC) Private Limited,Thane,https://www.reyank.com/,reyank.com
Rigel Networks Pvt Ltd,Vadodara,https://www.rigelnetworks.com/,rigelnetworks.com
RM Education Solutions India Pvt Ltd,Trivandrum,https://www.rm.com/about/our-locations/india,rmindia.co.in
RMSI Pvt Ltd,Gautam Buddha Nagar,https://www.rmsi.com/,rmsi.com
Rovan Software Solutions Private Limited,Sivakasi,https://www.rovan.in/,rovan.in
Rudrabhishek Infosystem Private Limited,Gautam Buddha Nagar,https://www.replinfosys.com/,replinfosys.com
RUGR SIL Private Limited,Thane,https://rugrsil.co.in/,sil.co.in
Safe Software and Integrated Solutions Private Limited,Palakkad,https://safenetin.net/,safenetin.net
Sankey business solutions Private Limited,Thane,https://sankeysolutions.com/,sankeysolutions.com
Sarada Systems Private Limited,Bhubaneswar,https://www.saradasystems.co.in,saradasystems.co.in
SBL Knowledge Services Private Limited,Kollam,https://www.sblcorp.com/,sblcorp.com
Scaleios Private Limited,Kochi,https://www.scaleios.com,scaleios.com
Seaquid Technology India Private Limited,Kolhapur,https://www.seaquid.com/,seaquid.com
Secuodsoft Technologies Private Limited,Bhubaneswar,https://www.secuodsoft.com,secuodsoft.com
Secure Source Surveillance Pvt Ltd,Secunderabad,https://sssplt.com/aboutus.html,sssplt.com
Sensorvision IOT Solutions Private Limited,Kozhikode,https://www.wemakeiot.com/sensorvision/,wemakeiot.com
Settlezy ADR Institute Private Limited,Gautam Buddha Nagar,https://settlezy.com,settlezy.com
Shalom Info Tech Pvt Ltd,Trichy,http://www.shalominfotech.com,shalominfotech.com
Shard Center for Innovation Private Limited,Gautam Buddha Nagar,https://scilindia.org/,scilindia.org
SimCorp India LLP,Gautam Buddha Nagar,https://www.simcorp.com/,simcorp.com
Sinergia Media Labs Private Limited,Ernakulam,https://www.simelabs.com/,simelabs.com
Sinnonteq IT Consulting LLP,Kozhikode,https://sinnonteq.com/,sinnonteq.com
SixOFour Solutions Private Limited,Madurai,https://www.sixofour.in,sixofour.in
Skynats Technologies,Ernakulam,https://www.skynats.com,skynats.com
SNVA Veranda Limited,Gautam Buddha Nagar,https://www.snvaveranda.com/,snvaveranda.com
Softnet Technoware Private Limited,Bhubaneswar,http://www.softnet.co.in/,softnet.co.in
Softnotions Technologies Pvt Ltd,Thiruvananthapuram,https://softnotions.com/,softnotions.com
Sopra Banking Software Solutions India Private Limited,Gautam Buddha Nagar,https://sbs-software.com/,sbs-software.com
Sourcemash Technologies Private Limited,Punjab,https://sourcemash.com/,sourcemash.com
Spawoz Technologies Private Limited,Kochi,https://www.spawoz.com,spawoz.com
Spherical-Lab Innovation Private Limited,Rourkela,https://sphericallab.com/,sphericallab.com
SPI Technologies India Pvt Ltd,Pondicherry,https://perfectdomain.com/domain/spitech.com,spitech.com
SS Consulting,Kochi,https://www.ssconsult.in/,ssconsult.in
SSM SecAI Technology and R&D Services Private Limited,Gautam Buddha Nagar,https://www.secai.in/,secai.in
Stellar Data Solutions Private Limited,Chandigarh(CH),https://www.stellarshell.com,stellarshell.com
StratLytics Consulting Private Limited,Bhubaneswar,https://www.stratlytics.com/,stratlytics.com
Sumanas Technologies Private Limited,Madurai,https://www.sumanastech.com/,sumanastech.com
Sunil Khullar InfoTech Management Services Private Limited,Chandigarh(PB),https://www.outsourcedbookeeping.com/india/,outsourcedbookeeping.com
SunTec Business Solutions Pvt Ltd,Thiruvananthapuram,https://www.suntecgroup.com/,suntecgroup.com
SureSoft Systems Pvt Ltd,Pondicherry,http://www.ssofts.com,ssofts.com
Surya International Enterprise Private Limited,Bhubaneswar,https://groupsurya.co.in/,groupsurya.co.in
Sustainable Outreach and Universal Leadership Limited,Bhubaneswar,https://www.soulunileaders.com/,soulunileaders.com
Suyog Computech Pvt Ltd,Bhubaneswar,https://www.suyogcomputech.com/,suyogindia.com
Swappl Intellect Sol Private Limited,Bhubaneswar,https://saintellectsolutions.com,saintellectsolutions.com
Synergy Group Institution (Under Shivani Educational and Charitable Trust),Bhubaneswar,https://www.synergyinstitute.net/,synergyinstitute.net
Taction Software Private Limited,Gautam Buddha Nagar,https://tactionsoftware.com/,tactionsoftware.com
Talent Shine India Private Limited,Visakhapatnam,https://talentshineindia.com/,talentshineindia.com
Tatwa Technologies Limited,Bhubaneswar,https://www.tatwa.com/,tatwa.com
Tech Aviators (OPC) Private Limited,Jind,https://techaviators.in/,techaviators.in
TechBrein Solutions Private Limited,Kozhikode,https://techbrein.com/,techbrein.com
Techhalo Media and Operations Services LLP,Faridabad,https://www.neeev.ai/,neeev.ai
Techies India Inc.,Ludhiana,https://techiesindiainc.com/,techiesindiainc.com
Technicious Technology Services Private Limited,Kolhapur,https://www.technicious.in/,technicious.in
Techno Developers Group,Siliguri,https://www.technodg.com,technodg.com
Technology Mindz (A Unit of Prachit Technology Services Private Limited),Jaipur,https://technologymindz.com/,technologymindz.com
TECHNOPARK (Electronics Technology Parks - Kerala),Thiruvananthapuram,https://technopark.in/,technopark.org
Technovalley Software India Private Limited,Kochi,https://internship.technovalley.co.in/index,technovalley-aks.com
TechSheel Private Limited,Bhubaneswar,https://www.techsheel.com/,techsheel.com
Tekki Web Solutions Private Limited,Ludhiana,https://www.tekkiwebsolutions.com,tekkiwebsolutions.com
Testhouse India Pvt Ltd,Thiruvananthapuram,https://www.testhouse.net/,testhouse.net
TestingXperts Private Limited,Chandigarh(CH),https://www.testingxperts.com/,testingxperts.com
Texelq Engineering India Pvt Ltd,Sriperumbudur,https://texelq.com/,texelq.com
Think Straight Advisory LLP,Gautam Buddha Nagar,https://think-straight.com,think-straight.com
ThoughtSpheres Technologies Private Limited,Bhubaneswar,https://www.thoughtspheres.com/,thoughtspheres.com
Tilicho Labs LLP,Visakhapatnam,https://tilicho.in/,tilicho.in
Titanium Tekzi Business Solutions,Salem,https://titaniumtekzi.com/,titaniumtekzi.com
TQ Network Private Limited,Kochi,https://www.talentzq.io,talentzq.io
Transtrack Aeroservices Private Limited,Bhubaneswar,https://transtrack.co.in/,transtrack.co.in
Travanleo Info Solutions India Private Limited,Thiruvananthapuram,https://travanleo.com/,travanleo.com
Triotech Bizserve Private Limited,Bhopal,https://triotech.in/,triotech.in
Triton Tech Labs Private Limited,Tirunelveli,https://www.tritonlabs.in/,tritonlabs.in
Truworth Health Technologies Private Limited,Jaipur,https://www.truworthwellness.com:443/,truworthwellness.com
UBN Software Solutions Private Limited,Bhubaneswar,https://www.ubnsoft.com/,ubnsoft.com
UL Cyberpark (ULCCS IT Infrastructure Pvt Ltd),Calicut,https://www.ulcyberpark.com/,ulcyberpark.com
Uniconverge Technologies Private Limited,Gautam Buddha Nagar,https://www.uniconvergetech.in/,uniconvergetech.in
Urolime Solutions Private Limited,Ernakulam,https://www.urolime.com,urolime.com
Utkal Labs Private Limited,Bhubaneswar,https://utkallabs.com/,utkallabs.com
V I Point Solutions Private Limited,Ernakulam,https://vipointsolutions.net/,vipointsolutions.net
Valiance Analytics Private Limited,Gautam Buddha Nagar,https://valiancesolutions.com/,valiancesolutions.com
ValueAdd Research and Analytics Solutions LLP,Thane,https://www.valueadd-research.com/,valueadd-research.com
ValueMentor InfoSec Private Limited,Kochi,https://valuementor.com/,valuementor.com
Veriday Technologies India Private Limited,Kochi,https://veriday.com,veriday.com
Vitsinco Global Consulting Private Limited,Ghaziabad,https://www.vitsinco.in/contact-us/,vitsinco.in
Vittree Professional Insights LLP,Kochi,https://vittreebi.com/,vittreebi.com
Vortex Infosolutions LLP,Lucknow,https://www.vortexglobalservices.com/,vortexglobalservices.com
Vrize India Private Limited,Kochi,https://www.vrize.com/,vrize.com
Watsoo Express Private Limited,Bhubaneswar,https://watsoo.com/,watsoo.com
Web.Com (India) Pvt Ltd,Guwahati,https://www.webcomindia.biz/,webcomindia.biz
Web3Passion,Kochi,https://reposoft.in/,reposoft.in
Webrosoft Solutions Pvt Ltd,Ludhiana,https://www.webrosoft.com/,webrosoft.com
Wefe Technology Private Limited,Bhubaneswar,https://wefe.in/,wefe.in
Whiz Consulting Private Limited,Bareilly,https://www.whizconsulting.net/,whizconsulting.net
Wisflux Private Limited,Jaipur,https://wisflux.com,wisflux.com
Xstream Secure,Ghaziabad,https://xstreamsecure.com/,xstreamsecure.com
Yamaha Motor Solutions (India) Pvt Ltd,Gautam Buddha Nagar,https://www.ymsl.in/,ymsl.in
Yasham Software Services Private Limited,Raipur,https://yashams.com/,yashams.com
Youngminds Technology Solutions Private Limited,Tirupati,https://ymtsindia.com/,ymtsindia.com
Zafin Software Centre of Excellence Pvt Ltd,Thiruvananthapuram,https://zafin.com/,zafin.com
Zeeve Deeptech Private Limited,Gautam Buddha Nagar,https://www.zeeve.io,zeeve.io
Zentech Info Solutions Private Limited,Thane,https://www.zentechinfo.com/,zentechinfo.com
Zoho Corporation Pvt Ltd,Kanchipuram,https://www.zohocorp.com/,zohocorp.com
Zordial Technologies Private Limited,Jaipur,https://www.zordial.com/,zordial.com
