name,city,website
Nettantra Technologies (India) Private Limited,Bhubaneswar,https://www.nettantra.com/
Extrapolix Technologies Private Limited,Cuttack,https://extrapolix.com/
Vaanam Technologies Private Limited,Coimbatore,https://vaanamtech.com/
Qt India Technology Private Limited,Bengaluru,http://www.qt.io
C&K Management Limited,Secunderabad,http://www.cnkonline.com/aboutus/about_cnk.asp
VoipConnect Private Limited,Bhubaneswar,https://voiptechsolutions.in/
Inadev India Private Limited,Kolkata,https://www.inadev.com/
Vation Digital Private Limited,Bengaluru,http://www.vation.com
Skyway Technologies,Mohali,http://www.skyway-tech.com
Schneider Electric Private Limited,Bengaluru,https://se.com
Polaris India Private Limited,Bengaluru,https://www.indiapolaris.com/
QAAgility Technologies Private Limited,Mumbai,https://qaagility.com/
Ramboll India Private Limited,Chennai,http://www.mea.ramboll.com
Adagrad Private Limited,Pune,https://adagrad.ai
KloudPortal Technology Solutions Private Limited,Hyderabad,https://www.kloudportal.com
IDP Education India Services LLP,Chennai,https://www.idp.com/india/
Repute Network Private Limited,Bengaluru,https://repute.net/
Wyzmindz Solutions Private Limited,Bengaluru,https://transmonqa.com
Cognativ India Private Limited,Hyderabad,https://www.cognativinc.com/
A Plus B Infrastructure Private Limited,Bhubaneswar,http://www.abglobal.biz/
Tekdi Technologies Private Limited,Pune,https://www.tekditechnologies.com
SKI Infosolutions Private Limited,Mumbai,https://www.skinternational.com/
TechSheel Private Limited,Bhubaneswar,https://www.techsheel.com/
Progience Technologies Private Limited,Hyderabad,http://www.progience.com
Venkanna Software Services Private Limited,Hyderabad,https://amplelogic.com/
Collective S Software Private Limited,Mumbai,https://collective-s.com/
Bert Labs Private Limited,Bengaluru,https://www.bertlabs.com/
Concerto Software & Systems Private Limited,Thane,https://www.concertosoft.com/
Zelar Soft Private Limited,Hyderabad,https://www.zelarsoft.com/
Atgeir Solutions Private Limited,Pune,https://atgeirsolutions.com/
Bitvoice Solutions Private Limited,Kochi,http://www.bitvoice.in
Osttra India Services Private Limited,Gurugram,https://osttra.com/
CData Software India Private Limited,Bengaluru,http://www.cdata.com
Kyndryl Solutions Private Limited,Bengaluru,https://www.kyndryl.com/
Tenacitics India Private Limited,Chennai,http://www.tenacitics.com
Darsa AI (AV Advanced Vision Systems Private Limited),Hyderabad,http://www.smartsight.ai/
Bugendaitech Private Limited,Pune,http://bugendaitech.com/
Epsum Labs Private Limited,Bhubaneswar,https://www.epsumlabs.com/
Tart Labs,Coimbatore,https://tartlabs.com
AAP Global Capability Center LLP,Hyderabad,https://corp.advanceautoparts.com/home/default.aspx
Spatial Planning & Analysis Research Centre Private Limited,Bhubaneswar,https://www.sparcindia.com/
ASCENTech Information Technology Private Limited,Thane,https://www.ascentechindia.com
Inference Labs Private Limited,Bengaluru,https://inference.in/
FourKites India Private Limited,Chennai,https://www.fourkites.com/
Artihcus Global Private Limited,Hyderabad,https://artihcus.com
XtraNet Technologies Limited,Bhopal,https://www.xtranetindia.com
Airamatrix Private Limited,Thane,https://www.airamatrix.com/
zOrder Technologies Private Limited,New Delhi,http://www.zorder.in
Kaizen Secure Voiz Private Limited,Chennai,http://www.kaizenvoiz.com
Verinite Technologies Private Limited,Pune,http://www.verinite.com
PayU Payments Private Limited,Mumbai,https://payu.in/
KGE Technologies Private Limited,Chennai,https://www.kgetechnologies.com
TLC Digitech Private Limited,New Delhi,http://www.tlcgroup.com
Techno Tackle Software Solutions,Coimbatore,https://www.technotackle.com/
Fervid Smart Solutions Private Limited,Hyderabad,https://www.fervidsmart.com/
Annova Solutions Private Limited,Indore,https://annovasolutions.com
Montran Corporation (India) Private Limited,Mumbai,https://www.montran.in/
Millowsatya Services Private Limited,Dehradun,http://www.millow.io
Version 1 Services Private Limited,Bengaluru,https://www.version1.com
V I Point Solutions Private Limited,Ernakulam,http://www.vipointsolutions.net
Mapmygenome India Limited,Hyderabad,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiGlt_53PvwAhVSWWAKHalNAnAYABABGgJ0bQ&ae=2&ohost=www.google.com&cid=CAASE-Ro0k069O-peFHsykNZhltuX5M&sig=AOD64_0Lhk-6J-NtzeT1_96Jhje6bahw_w&q&adurl&ved=2ahUKEwjG5tT53PvwAhUp3jgGHWQ6CFwQ0Qx6BAgDEAE
Sustainable Outreach and Universal Leadership Limited,Bhubaneswar,http://www.soulunileaders.com/
Vinca Cybertech Private Limited,Mumbai,https://www.vincacyber.com
Automaton AI Infosystem Private Limited,Pune,https://automatonai.com/
AOT Technologies Private Limited,Thiruvananthapuram,https://www.aot-technologies.com
Euphonious Innovation Private Limited,Bengaluru,https://www.curl.tech/
Techwave Consulting India Private Limited,Hyderabad,http://www.techwave.net
Qbotica Artificial Intelligence Services Private Limited,Chennai,https://www.qbotica.com
SaaSnic Technologies Services Private Limited,Noida,https://www.saasnic.com
iLenSys Technologies Private Limited,Hyderabad,https://ilensys.com/
Emizen Tech Private Limited,Jaipur,https://www.emizentech.com
Novo Elixir INC,Mohali,http://www.novoelixir.com
Innovative Incentives and Rewards Private Limited,New Delhi,https://innovativeincentives.in/
Allied Digital Services Limited,Navi Mumbai,https://www.allieddigital.net
Infocruise Solutions Private limited,Bengaluru,http://www.infocruise.in
Synergylabs Technology Private Limited,Gurugram,https://synlabs.io/
Thales India Private Limited,New Delhi,https://www.thalesgroup.com/en
Thermo Fisher Scientific India Private Limited,Hyderabad,http://www.thermofisher.com
W3care Technologies Private Limited,Jaipur,https://www.w3care.com
Hyreo Technology Solutions Private Limited,Thiruvananthapuram,https://hyreo.com/
Twilio Technology India Private Limited,Bengaluru,http://www.twilio.com
Pristine InfoSolutions Private Limited,Mumbai,https://pristineinfo.com/
Renault Nissan Technology & Business Centre India Private Limited,Chennai,https://www.renaultgroup.com/en/
Stellantis Technology Centre India Private Limited,Hyderabad,http://www.stellantis.com/
Binmile Technologies Private Limited,Noida,https://binmile.com/
Absolin Software Solutions LLP,Visakhapatnam,http://www.absolinsoft.com/
ABIR Networks Private Limited,Bhopal,https://www.abirnetworks.com
Citrus Informatics (India) Private Limited,Kochi,http://www.citrusinformatics.com
Nike India Technology Center Private Limited,Bengaluru,https://about.nike.com/
AllCloud Enterprise Solutions Private Limited,Hyderabad,https://allcloud.in/
ROI Minds Private Limited,Mohali,https://roiminds.com
Appac Mediatech Private Limited,Coimbatore,https://www.appacmedia.com/
KRO Brandpeck Private Limited,Bhubaneswar,https://thetechnovate.com/
Zettawise Consulting Private Limited,Kolkata,https://www.zettawise.in/
Bits In Glass India Private Limited,Pune,https://bitsinglass.com/
Navya Care Network Private Limited,Bengaluru,https://navya.care/
Ealkay Consulting Private Limited,Hyderabad,https://www.linkedin.com/company/ealkay-consulting/
A-Factor Private Limited,Pune,https://afactor.ai
Streamvector Technology Private Limited,Bengaluru,https://www.sigmoid.com/
Tabdelta Solutions Private Limited,Ahmedabad,https://tabdelta.com/
LogiQuad Solutions Private Limited,Pune,http://www.logiquad.com
Velocis Systems Private Limited,Noida,https://www.velocis.in/
Rootbix Infotech Private Limited,Ghaziabad,https://gtracademy.org/
Inspire Brands Global Innovation Center India Private Limited,Hyderabad,https://inspirebrands.com/
Bookingjini Labs.Private Limited,Bhubaneswar,https://www.bookingjini.com
MOL Information Technology India Private Limited,Kolkata,https://www.mol-it.com/
Acceleron Solutions Private Limited,Kolkata,https://www.acceleronsolutions.io/
I-Gizmo Global Technologies Private Limited,Chennai,https://www.igtech.io
Meta Cognitive Technologies Private Limited,Chennai,https://metacognitive.co.in/web/
PENA4 Tech Solutions India Private Limited,Hyderabad,https://www.pena4.com/
Kogo Tech Labs Private Limited,Delhi,https://www.kogo.ai/business
Gigin Technologies Private Limited,Bengaluru,https://www.gigin.ai
KGISL Technologies Private Limited,Coimbatore,https://www.kgisl.com/
Yesautomate Solutions LLP,New Delhi,https://yesautomate.com
Grids and Guides Technologies Private Limited,Chennai,https://gridsandguides.com
MAANG Careers (OPC) Private Limited,Bengaluru,https://www.maangcareers.com/
Mundrisoft Solutions Private Limited,Pune,https://mundrisoft.com/
Infocreatives Services Private Limited,Bhubaneswar,https://infocreatives.com/
Aptia Group India Private Limited,Mumbai,https://aptia-group.com/en-gb
Operforce Technologies Private Limited,Pune,https://operforce.ai
Triotech Bizserve Private Limited,Bhopal,https://triotech.in/
Vanguardtec,Pune,https://vanguardtec.org/
Amista Solutions India Private Limited,Hyderabad,https://www.amista.com/
gatewAI Integrated Services Private Limited,Gautam Buddha Nagar,https://gatewai.io/about-us/
Digizra Technologies Private Limited,Kochi,http://digizra.com/
Stringee India Private Limited,Mumbai,https://stringee.com/en
Aarav Global Products And Services Private Limited,Mumbai,https://www.aaravsoftware.com
Atwic Research & Development Private Limited,Ernakulam,https://atwic.com/
Speed Engineering Solutions Private Limited,Pune,https://www.speed-global.com
JB Poindexter (India) Private Limited,Bengaluru,https://www.jbpoindexter.com/
Interropac Private Limited,Bengaluru,https://www.karboncard.com/
Insightly Analytics Private Limited,Hyderabad,https://hivel.ai
Backwater Analytics Private Limited,Kochi,https://www.backwaterglobal.com/
Latent View Analytics Limited,Chennai,https://www.latentview.com/
MiotWeb Technologies Private Limited,Pune,https://miotweb.com
Ceiyone Tech Works Private Limited,Coimbatore,https://ceiyone.com/
PhiTech Labs Private Limited,Kanpur,https://phitechlabs.com/
Alight Services India Private Limited,Gurugram,https://www.alight.com
Yitro Technology Solutions India Private Limited,Chennai,https://yitro.tech/
Tilicho Labs LLP,Visakhapatnam,https://tilicho.in/
Ayasya Digital Solutions LLP,Delhi,https://www.ayasya.com
Barry Wehmiller India Private Limited,Chennai,https://www.barrywehmiller.com/
Sparkout Tech Solutions Private Limited,Coimbatore,https://www.sparkouttech.com
Togopool Private Limited,Sonipat,https://www.togopool.com/
Pristine Pro Tech Private Limited,Pune,https://www.pristineprotech.com/
Tuebora Software Private Limited,Bengaluru,https://tuebora.com
ReTechPrime Technology Solutions Private Limited,Kolkata,https://www.retechprime.com
Avalon Labs Private Limited,Delhi,https://acadally.ai
PTC Circle IT Services Private Limited,Rohtak,https://www.ptccircle.com
UST Global Technology Services (India) Private Limited,Kochi,https://www.ust.com/
Revino Solutions Private Limited,New Delhi,https://revino.in/
18North Systems Private Limited,Pune,https://www.18northsystems.com
Simpliigence Private Limited,Bengaluru,https://simpliigence.com/
TechWise Digital Private Limited,New Delhi,https://techwisedigital.com/
PiZone Infotech Solution Private Limited,Jaipur,https://www.pizoneinfotech.com
BlueBricks Technologies Private Limited,Pune,https://www.blue-bricks.com
DV Data & Analytics Private Limited,Bengaluru,https://dvanalyticsmds.com/
Assurant Warranty Solutions (India) Private limited,Chennai,https://www.assurant.in/
Shass Information & Quality Engineering Services,Guwahati,https://siqes.com
Roblox India Services Private Limited,Gurugram,https://corp.roblox.com/
HummingWave Technologies Private Limited,Bengaluru,https://hummingwave.com
Interpolitan Global Private Limited,Mumbai,https://www.interpolitanmoney.com/
Nationwide Global Services Center Private Limited,Hyderabad,https://www.nationwide.com
MEETCS Private Limited,Navi Mumbai,https://meetcs.com/
RxBenefits Healthcare India Private Limited,Hyderabad,https://www.rxbenefits.com/
Brioworkx IT Services Private Limited,Chennai,https://www.brioworkx.com/
Muvi Entertainment Private Limited,Bhubaneswar,https://www.muvi.com/
Emprotek Software Solutions Private Limited,Pune,https://emprotek.com/
Hazercloud Infotech LLP,Kannur,https://hazercloud.com/
Botman Networks Private Limited,Bengaluru,https://www.cleartrust.cc/
Blue Star Limited,Mumbai,https://www.bluestarindia.com/
TalentMicro Innovations Private Limited,Bengaluru,https://www.talentmicro.com
Greystar Services India Private Limited,Mohali,https://www.greystar.com/
Arsenal Infosolutions Private Limited,New Delhi,https://arsenalinfosolutions.com
Aiotel Private Limited,Bengaluru,https://aiotel.com/en
Globtier Infotech Limited,Noida,http://globtierinfotech.com
SparkSupport Infotech Private Limited,Kochi,https://www.linkedin.com/company/sparksupport/
5Sec Cyberpwn Technologies Private Limited,Bengaluru,https://www.cyberpwn.com
Freelanceteams Private Limited,Ernakulam,https://www.crystalpm.ai
Crosslynx Technologies Services Private Limited,Gautam Buddha Nagar,https://www.crosslynxus.com/
Eone Technologies Private Limited,Chennai,https://www.eonetechnologies.com
Saransh Software Solutions Private Limited,Hyderabad,https://www.linkedin.com/company/saransh-inc-usa/
Globex Digital Solutions Private Limited,Hyderabad,https://www.globexdigitalcorp.com
Aquasoft Software India Private Limited,Bengaluru,https://www.aquasoft.ro
Vitsinco Global Consulting Private Limited,Ghaziabad,https://www.vitsinco.in/contact-us/
DharwadHubballiTutor,Hubli-Dharwad,https://dharwadhubballitutor.com
IVM Technologies LLP,Pune,https://ivmtechno.com/
Freedom BTD Private Limited,Bengaluru,https://www.freedomconsulting.inc
Galactix Solutions Private Limited,Hyderabad,https://www.galactixsolutions.com
Caligne Private Limited,Chennai,https://www.caligne.com
Vayavya Labs Private Limited,Belgaum,https://vayavyalabs.com/
Sarvagram Solutions Private Limited,Pune,http://www.sarvagram.com
Brooksolutions Global Services Private Limited,Mumbai,https://www.brookfield.com/
Softprime Consulting Private Limited,Noida,https://softprimeconsulting.com/
AB Information Technology Solutions Private Limited,Bhubaneswar,https://sophitoriumsgi.org/missionVision.html
