rank,name,city,city_tier,website,domain,RELEVANT? (Yes/No/Maybe),does proper software dev?,product or service?,NOTES
286,Boston Scientific Technology & Engineering Services Private Limited,Gurugram,1,http://inside.bsci.com,inside.bsci.com,,,,
287,BOT AI ML Private Limited,Bengaluru,1,http://botaiml.com/index.php,botaiml.com,,,,
288,Botman Networks Private Limited,Bengaluru,1,https://www.cleartrust.cc/,cleartrust.cc,,,,
289,Botminds AI Technologies Private Limited,Chennai,1,http://www.botminds.ai,botminds.ai,,,,
290,Botree Software International Ltd,Chennai,1,http://www.botree.co.in,botree.co.in,,,,
291,Brady Company India Pvt Ltd,Bengaluru,1,http://www.bradyindia.co.in,bradyindia.co.in,,,,
292,BrandConn Digital Private Limited,Noida,1,https://brandconn.com/,brandconn.com,,,,
293,Bravura Solutions India LLP,Gurugram,1,http://www.bravurasolutions.com,bravurasolutions.com,,,,
294,Bridgen Tech Consulting LLP,Hyderabad,1,https://www.bridgentech.com/,bridgentech.com,,,,
295,Bridgestone GCC,Bengaluru,1,https://www.bridgestone.com/regional/asia_pacific/india.html,bridgestone.com,,,,
296,Brillio Technologies Private Limited,Pune,1,https://www.brillio.com,brillio.com,,,,
297,Brindley Technologies Limited,Mumbai,1,http://www.BrindleyTech.com,brindleytech.com,,,,
298,Brioworkx IT Services Private Limited,Chennai,1,https://www.brioworkx.com/,brioworkx.com,,,,
299,Briskinfosec Technology and Consulting Private Limited,Chennai,1,https://briskinfosec.com,briskinfosec.com,,,,
300,Bristol-Myers Squibb Business Services India Private Limited,Hyderabad,1,https://www.bms.com/in,bms.com,,,,
301,Broadridge Financial Solutions (India) Pvt Ltd,Hyderabad,1,http://www.broadridge.com,broadridge.com,,,,
302,Brooksolutions Global Services Private Limited,Mumbai,1,https://www.brookfield.com/,brookfield.com,,,,
303,Brownarc Enterprises Private Limited,Coimbatore,1,https://www.servercake.in/,servercake.in,,,,
304,Bruhat Insights Global Private Limited,Chennai,1,http://www.myavtar.com,myavtar.com,,,,
305,BT e-Serv (India) Private Limited,Gurugram,1,http://www.bt.com/india,bt.com,,,,
306,Bulls Eye Outsourcing Private Limited,Noida,1,https://bullseyeoutsourcing.com,bullseyeoutsourcing.com,,,,
307,Burckhardt Compression (India) Private Limited,Pune,1,https://www.burckhardtcompression.com/,burckhardtcompression.com,,,,
308,Bureau Veritas Industrial Services (India) Private Limited,Mumbai,1,http://www.bureauveritas.com,bureauveritas.com,,,,
309,Burns & Mcdonnell Engineering India Private Limited,Mumbai,1,https://www.burnsmcd.com/,burnsmcd.com,,,,
310,Cactus Technology Solutions Private Limited,Mumbai,1,http://www.cactusglobal.com,cactusglobal.com,,,,
311,CAD Macro Design and Solutions Private Limited,Chennai,1,http://www.cadmacro.com,cadmacro.com,,,,
312,Cadsys (India) Limited,Hyderabad,1,http://www.cadsystech.com,cadsystech.com,,,,
313,Caftius Technologies Private Limited,Chennai,1,http://www.caftius.com,caftius.com,,,,
314,CaliberFocus Business Solutions Private Limited,Chennai,1,https://caliberfocus.com/,caliberfocus.com,,,,
315,Caligne Private Limited,Chennai,1,https://www.caligne.com,caligne.com,,,,
316,Caliper Business Solutions Private Limited,Bengaluru,1,https://sclen.ai/,sclen.ai,,,,
317,CalSoft Pvt Ltd,Pune,1,http://www.calsoftinc.com,calsoftinc.com,,,,
318,Cambridge Technology Enterprises Ltd,Hyderabad,1,http://www.c7e.co,c7e.co,,,,
319,Camsdata Technologies India Private Limited,Bengaluru,1,http://www.camsdata.in,camsdata.in,,,,
320,Canopus-GBS Private Limited,Bengaluru,1,http://Canopusgbs.com,canopusgbs.com,,,,
321,Cantik Technologies Private Limited,Gurugram,1,https://www.cantiktech.com,cantiktech.com,,,,
322,Capco Technologies Pvt Ltd,Bengaluru,1,http://www.capco.com,capco.com,,,,
323,Capita India Private Limited,Mumbai,1,http://www.capita.co.uk,capita.co.uk,,,,
324,Capitaland Services (India) Private Limited,Bengaluru,1,http://www.ascendas.com,ascendas.com,,,,
325,Caprus IT Private Limited,Hyderabad,1,http://www.caprusit.com,caprusit.com,,,,
326,Captiveaide Advisory Pvt Ltd,Bengaluru,1,http://www.captiveaide.com,captiveaide.com,,,,
327,Cardinal Health International India Private Limited,Bengaluru,1,https://www.cardinalhealth.com/,cardinalhealth.com,,,,
328,Carelon Global Solutions India LLP,Bengaluru,1,https://www.carelonglobal.com,carelonglobal.com,,,,
329,Carestream Health India Private Limited,Mumbai,1,https://www.carestream.com/en/us,carestream.com,,,,
330,Carney Technologies Services,Kolkata,1,https://www.carneytechnologies.com,carneytechnologies.com,,,,
331,Carrier Technologies India Limited,Hyderabad,1,http://www.utc.com,utc.com,,,,
332,Catawing Cybernetics Private Limited,Bengaluru,1,https://www.catawing.com,catawing.com,,,,
333,Caterpillar India Engineering Solutions Private Limited,Chennai,1,http://www.caterpillar.com,caterpillar.com,,,,
334,CBRE South Asia Private Limited,Gurugram,1,http://www.cbre.co.in,cbre.co.in,,,,
335,CD CloudEnablers Private Limited,Chennai,1,https://www.corestack.io/,corestack.io,,,,
336,CData Software India Private Limited,Bengaluru,1,http://www.cdata.com,cdata.com,,,,
337,CDM Smith Global Services India LLP,Bengaluru,1,https://www.cdmsmith.com/,cdmsmith.com,,,,
338,CDM-Content Design Market LLP,Pune,1,https://www.cdmmediagroup.com/,cdmmediagroup.com,,,,
339,CEDURA Testsol Private Limited,Hyderabad,1,https://ceduratech.com/,ceduratech.com,,,,
340,Cegura Technology Solutions Pvt Ltd,Kolkata,1,http://www.cegura.com,cegura.com,,,,
341,Ceiyone Tech Works Private Limited,Coimbatore,1,https://ceiyone.com/,ceiyone.com,,,,
342,Cencora Business Services India Private Limited,Pune,1,https://www.cencora.com/,cencora.com,,,,
343,Center For Creative Leadership India Private Limited,Gurugram,1,https://www.ccl.org/,ccl.org,,,,
344,Centific Global Technologies India Private Limited,Hyderabad,1,http://www.pactera-edge.com,pactera-edge.com,,,,
345,Centre for Development of Telematics (C-DOT),New Delhi,1,http://www.cdot.co.in,cdot.co.in,,,,
346,Centrico-India Private Limited,Chennai,1,http://www.sella.it,sella.it,,,,
347,Cerify Auditing Solutions Private Limited,New Delhi,1,https://cerify.ai,cerify.ai,,,,
348,CES Limited,Hyderabad,1,http://www.cesltd.com,cesltd.com,,,,
349,Cetark Solutions Private Limited,Mohali,1,https://www.cetark.com/,cetark.com,,,,
350,CFA Institute India Private Limited,Mumbai,1,http://www.cfainstitute.org,cfainstitute.org,,,,
351,CFO Bridge Services Private Limited,Chennai,1,https://www.cfobridge.com/,cfobridge.com,,,,
352,CGI Information Systems and Management Consultants Pvt Ltd,Bengaluru,1,http://www.cgi.com,cgi.com,,,,
353,Changepond Technologies Pvt Ltd,Chennai,1,http://www.changepond.com,changepond.com,,,,
354,ChannelPlay SaaS Private Limited,Kolkata,1,https://www.1channel.co/,1channel.co,,,,
355,Charles Schwab Services India Private Limited,Hyderabad,1,https://www.schwab.com/,schwab.com,,,,
356,Chase Avian Commuincations Private Limited,New Delhi,1,http://www.chase-india.com,chase-india.com,,,,
357,Checkmarx India Technology Services Private Limited,Mumbai,1,https://www.checkmarx.com/,checkmarx.com,,,,
358,Cheric Information Network Technologies Private Limited,Hyderabad,1,http://www.cherictechnologies.com,cherictechnologies.com,,,,
359,Chronito Technologies LLP,Kolkata,1,http://www.chronitotech.com,chronitotech.com,,,,
360,Chubb Business Services India Private Limited,Hyderabad,1,https://www.chubb.com,chubb.com,,,,
361,CI Global Technologies Pvt Ltd,Chennai,1,http://www.ciindia.com,ciindia.com,,,,
362,Cielo Talent India Private Limited,Gurugram,1,https://www.cielotalent.com,cielotalent.com,,,,
363,Ciena India Private Limited,Gurugram,1,https://www.ciena.com/,ciena.com,,,,
364,Cimware Technologies Private Limited,Bengaluru,1,https://www.cimware.tech/,cimware.tech,,,,
365,Cinepolis India Private Limited,Gurugram,1,https://cinepolisindia.com/?cid=10,cinepolisindia.com,,,,
366,Ciphercode Tech Solutions Private Limited,Bengaluru,1,https://ciphercode.co,ciphercode.co,,,,
367,Ciphershield Technologies Private Limited,Noida,1,https://www.ciphershieldtech.com,ciphershieldtech.com,,,,
368,Circana India Private Limited,Bengaluru,1,https://www.circana.com/,circana.com,,,,
369,Circle K Business Centre India LLP,Gurugram,1,https://www.circlek.com/,circlek.com,,,,
370,Circular Edge Solution Private Limited,Chennai,1,http://www.circularedge.com,circularedge.com,,,,
371,Citco Group Services (India) LLP,Hyderabad,1,http://www.citco.com,citco.com,,,,
372,Citicorp Services India Pvt Ltd,Mumbai,1,https://www.citi.com,citi.com,,,,
373,CitiusTech Healthcare Technology Pvt Ltd,Mumbai,1,http://www.citiustech.com,citiustech.com,,,,
374,Clari5 (CustomerXPs Software Private Limited),Bengaluru,1,http://www.customerxps.com,customerxps.com,,,,
375,Clayfin Technologies Private Limited,Chennai,1,http://www.clayfin.com/,clayfin.com,,,,
376,Clearwater Analytics India Private Limited,Noida,1,https://clearwateranalytics.com/,clearwateranalytics.com,,,,
377,Clematis Technology Solutions India Pvt Ltd,Hyderabad,1,http://www.clematistechsol.com,clematistechsol.com,,,,
378,Clifford Chance Business Services Private Limited,Gurugram,1,https://cliffordchance-businessservices.com,cliffordchance-businessservices.com,,,,
379,Clogration India Private Limited,Bengaluru,1,http://www.clogration.com,clogration.com,,,,
380,Cloudalytix Tech Solutions LLP,Chennai,1,https://www.cloddians.com,cloddians.com,,,,
381,Cloudflare Capability Center (India) Private Limited,Bengaluru,1,https://www.cloudflare.com,cloudflare.com,,,,
382,CloudKaptan Consultancy Services Pvt Ltd,Kolkata,1,http://www.cloudkaptan.com,cloudkaptan.com,,,,
383,Cloudsat Private Limited,Gurugram,1,https://www.cloudsat.in/,cloudsat.in,,,,
384,Cloudstrats Technologies Pvt Ltd,Mumbai,1,http://www.cloudstrats.com,cloudstrats.com,,,,
385,CLSA Technology & Services LLP,Pune,1,http://www.clsa.com,clsa.com,,,,
386,Cluso Infolink Private Limited,Bengaluru,1,https://www.cluso.com,cluso.com,,,,
387,CMA CGM Global Business Services (India) Private Limited,Chennai,1,http://www.cma-cgm.com,cma-cgm.com,,,,
388,CME India Private Limited,Bengaluru,1,http://www.cmegroup.com,cmegroup.com,,,,
389,Coactive IT Solutions Private Limited,Kolkata,1,http://www.coactivesolutions.co.in,coactivesolutions.co.in,,,,
390,Code Decode Labs Private Limited,Pune,1,https://www.codedecodelabs.com,codedecodelabs.com,,,,
391,Code Evolve And Excel Private Limited,Hyderabad,1,https://www.smartinterviews.in/,smartinterviews.in,,,,
392,Code Garage Tech Private Limited,Mohali,1,https://codegaragetech.com/,codegaragetech.com,,,,
393,Code Shastra Private Limited,Gurugram,1,https://www.codeshastra.com/,codeshastra.com,,,,
394,Codeclouds IT Solutions Pvt Ltd,Kolkata,1,http://www.codeclouds.com,codeclouds.com,,,,
395,Codeft Software Solutions,Hyderabad,1,https://codeft.io,codeft.io,,,,
396,Codelogicx Technologies Private Limited,Kolkata,1,http://www.codelogicx.com,codelogicx.com,,,,
397,CodeTantra Tech Solutions Private Limited,Hyderabad,1,http://www.codetantra.com,codetantra.com,,,,
398,Codezin Technology Solutions Private Limited,Kolkata,1,http://www.codez.in,codez.in,,,,
399,Codleo Consulting Private Limited,Delhi,1,http://www.codleo.com,codleo.com,,,,
400,Codoid Innovations Private Limited,Chennai,1,http://www.codoid.com,codoid.com,,,,
401,Coforge Limited,Greater Noida,1,http://www.niit-tech.com,niit-tech.com,,,,
402,CogentHub Private Limited,Kolkata,1,http://www.cogenthub.com,cogenthub.com,,,,
403,Cogentnext Technologies Private Limited,Chennai,1,https://www.cogentnext.com/,cogentnext.com,,,,
404,Cognativ India Private Limited,Hyderabad,1,https://www.cognativinc.com/,cognativinc.com,,,,
405,Cognet HR Solutions Pvt Ltd,Chennai,1,http://www.cognethro.com,cognethro.com,,,,
406,Cognida Private Limited,Hyderabad,1,https://cognida.ai/,cognida.ai,,,,
407,CogniTensor Technology Private Limited,Delhi,1,http://www.cognitensor.com,cognitensor.com,,,,
408,Cognyfy Concept Private Limited,New Delhi,1,https://www.cognyfy.com,cognyfy.com,,,,
409,Colgate Global Business Services Pvt Ltd,Mumbai,1,https://www.colgateinvestors.co.in/,colgateinvestors.co.in,,,,
410,Collective S Software Private Limited,Mumbai,1,https://collective-s.com/,collective-s.com,,,,
411,Colruyt Group India Private Limited,Hyderabad,1,http://www.colruyt.in,colruyt.in,,,,
412,COLT Technology Services India Pvt Ltd,Gurugram,1,http://www.colt.net,colt.net,,,,
413,Columbus Global Services India Private Limited,Hyderabad,1,https://www.columbusglobal.com,columbusglobal.com,,,,
414,Comcast India Engineering Center I LLP,Chennai,1,https://corporate.comcast.com/,corporate.comcast.com,,,,
415,Commvault Systems (India) Private Limited,Bengaluru,1,https://www.commvault.com/,commvault.com,,,,
416,Complykaro Services Private Limited,Mumbai,1,https://www.complykaro.com,complykaro.com,,,,
417,CompuCom CSI Systems India Private Limited,Pune,1,http://www.compucom.com,compucom.com,,,,
418,Compunnel Technology India Pvt Ltd,Noida,1,http://www.infoprolearning.com,infoprolearning.com,,,,
419,Computer Age Management Services Limited,Chennai,1,http://www.camsonline.com,camsonline.com,,,,
420,Concentrix Daksh Services India Private Limited,Gurugram,1,http://www.concentrix.com,concentrix.com,,,,
421,Concord Technosoft Private Limited,Delhi,1,https://www.concordtechnosoft.com,concordtechnosoft.com,,,,
422,Confiex Data Room Private Limited,Mumbai,1,https://www.confiexdataroom.com,confiexdataroom.com,,,,
423,Congruent Info-Tech Pvt Ltd,Chennai,1,http://www.congruentindia.com,congruentindia.com,,,,
424,Congruent Solutions Pvt Ltd,Chennai,1,http://www.congruentsolutions.com,congruentsolutions.com,,,,
425,Connor Clark & Lunn India Private Limited,Gurugram,1,https://cclfg.cclgroup.com,cclfg.cclgroup.com,,,,
426,Consilio India Private Limited,Bengaluru,1,https://www.consilio.com/,consilio.com,,,,
427,Constems-AI Systems Private Limited,Noida,1,http://constems-ai.com/,constems-ai.com,,,,
428,Contata Solutions Private Limited,Noida,1,http://www.contata.com,contata.com,,,,
429,Contisoft Technologies LLP,Pune,1,https://contisofttechno.com,contisofttechno.com,,,,
430,Conversion Perk Private Limited,Mohali,1,https://www.conversionperk.com,conversionperk.com,,,,
431,Copernicus Consulting Private Limited,Chennai,1,https://copernicusworld.com,copernicusworld.com,,,,
432,Coreintegra Global Services Private Limited,Mumbai,1,https://www.cigspl.com/,cigspl.com,,,,
433,Corient Business Solutions Private Limited,Mumbai,1,https://corientbs.co.uk,corientbs.co.uk,,,,
434,Corporate Analyst & Consultant Private Limited,Delhi,1,https://www.cac.net.in/,cac.net.in,,,,
435,Corteva Agriscience Services India Private Limited,Hyderabad,1,http://www.dupont.com,dupont.com,,,,
436,Cosyn Limited,Hyderabad,1,http://www.cosyn.in,cosyn.in,,,,
437,Cotelligent (India) Private Limited,Hyderabad,1,http://cotelligent.com/,cotelligent.com,,,,
438,Cotiviti India Private Limited,Hyderabad,1,http://www.cotiviti.com,cotiviti.com,,,,
439,Counselect Services Private Limited,Bengaluru,1,https://counselect.com/,counselect.com,,,,
440,Coupa Software India Private Limited,Pune,1,http://www.coupa.com,coupa.com,,,,
441,Course5 Intelligence Limited,Bengaluru,1,https://www.course5i.com,course5i.com,,,,
442,Couth Infotech Pvt Ltd,Hyderabad,1,http://www.couthit.com,couthit.com,,,,
443,Covalense Technologies Private Limited,Hyderabad,1,http://covalenseglobal.com,covalenseglobal.com,,,,
444,Covasant Technologies Private Limited,Hyderabad,1,https://www.covasant.com,covasant.com,,,,
445,Crane Process Flow Technologies (India) Private Limited,Pune,1,http://www.craneco.com,craneco.com,,,,
446,Crayonsys IT Services Private Limited,Hyderabad,1,https://crayonsys.com/,crayonsys.com,,,,
447,Creation Infoways Private Limited,Delhi,1,https://creationinfoways.com,creationinfoways.com,,,,
448,Creative Virtual Private Limited,Navi Mumbai,1,http://www.creativevirtual.com,creativevirtual.com,,,,
449,Crecientech InfoSytem Private Limited,Bengaluru,1,http://www.crecientech.com,crecientech.com,,,,
450,Credenca Data Solutions Private Limited,Pune,1,https://credenca.com,credenca.com,,,,
451,Credentia Verification Technologies Private Limited,Mumbai,1,https://www.credentiai.com/,credentiai.com,,,,
452,Credessentials Services Private Limited,Bengaluru,1,https://credessentials.com,credessentials.com,,,,
453,Credex Technology Private Limited,Noida,1,https://credextechnology.com/,credextechnology.com,,,,
454,Crediscreen Services Private Limited,Mumbai,1,https://crediscreen.in,crediscreen.in,,,,
455,Crimson Interactive Pvt Ltd,Mumbai,1,http://www.crimsoni.com,crimsoni.com,,,,
456,Crisis24 Solutions Private Limited,Bengaluru,1,https://www.crisis24.com/,crisis24.com,,,,
457,CriterionScreeners Global Private Limited,Bengaluru,1,http://www.criterionscreeners.com,criterionscreeners.com,,,,
458,Criticalriver Technologies Private Limited,Hyderabad,1,https://www.criticalriver.com/,criticalriver.com,,,,
459,CRMTiger Technologies LLP,Ahmedabad,1,https://crmtiger.com/,crmtiger.com,,,,
460,CrossAsyst Infotech Private Limited,Mumbai,1,http://www.crossasyst.com,crossasyst.com,,,,
461,Crown Worldwide Private Limited,Navi Mumbai,1,https://www.crownrms.com/in/,crownrms.com,,,,
462,Cruzze Solutions LLP,Coimbatore,1,https://www.cruzzesolutions.com,cruzzesolutions.com,,,,
463,Crystal Screening Services Pvt Ltd,Noida,1,http://www.crystalscreening.com,crystalscreening.com,,,,
464,CS Soft Solutions (India) Private Limited,Mohali,1,https://www.cssoftsolutions.com,cssoftsolutions.com,,,,
465,CSG Systems International (India) Private Limited,Bengaluru,1,http://www.csgi.com,csgi.com,,,,
466,Ctrl S Datacenters Limited,Hyderabad,1,https://www.ctrls.com/,ctrls.com,,,,
467,Cubiksoft Technologies Private Limited,Coimbatore,1,https://cubiksoft.com/,cubiksoft.com,,,,
468,Cue For Good Solutions Private Limited,Mohali,1,https://www.cueforgood.com/,cueforgood.com,,,,
469,Cummins Technologies India Private Limited,Pune,1,https://cumminsindia.com/,cumminsindia.com,,,,
470,Curriculum Associates India Private Limited,Bengaluru,1,https://www.curriculumassociates.com/,curriculumassociates.com,,,,
471,Cushman & Wakefield India Private Limited,Gurugram,1,https://www.cushmanwakefield.com/en/india,cushmanwakefield.com,,,,
