distress,engage_score,ops_fit,company,campaign_email,campaign_email_type,domain,employees,founded,age_years,city,state,sector,business_model,stage,website_status,revenue_usd,net_profit_usd,funding_usd,key_people,key_people_emails,company_emails,company_phones,key_people_profiles,linkedin,website,tracxn_url
0.0,90,56.3,Equirus Wealth,chanchal.agarwal@credencefamilyoffice.com,person (Tracxn),equiruswealth.com,199,2018,8,Mumbai,Maharashtra,FinTech,Investment Tech > Wealth Management Platforms > Financial Planners and Advisors,Unfunded,200,10345715,570161,,"Srinath Srinivasan; Board Member; Board Member - Equirus Wealth. National Institute of Technology Karnataka Bachelor of Engineering 1988
 Mitesh Shah; Managing Director & Chief Executive Officer; Ex-WealthApp Financial Advisors. SYMBIOSIS INTERNATIONAL UNIVERSITY MBA 2004
 Ankur Punj; Managing Director; Ex- Citi, Metlife India Insurance, Aviva India. IHM 2002
 Chanchal Agarwal; Chief Investment Officer; chanchal.agarwal@credencefamilyoffice.com; CIO - Credence Family Office | Top 100 Women in Finance - Equirus Family Office",chanchal.agarwal@credencefamilyoffice.com,support@equiruswealth.com,,"https://www.linkedin.com/in/srinath-srinivasan-oijif/,
 https://www.linkedin.com/in/mitesh-shah-2b13a014/?originalSubdomain=in,
 https://linkedin.com/in/ankur-punj-b541438,
 https://www.linkedin.com/in/chanchal-agarwal-72560b54/",https://linkedin.com/company/equiruswealth,https://www.equiruswealth.com/,https://platform.tracxn.com/companies/ayZ4XKVTSKKgGBLoItaqyKpoUs9Z-ermlYH8vfZFE28/equiruswealth.com
0.0,90,54.1,Insource India,shashank@insourceindia.com,person (Tracxn),insourceindia.com,394,2019,7,Bengaluru,Karnataka,Enterprise Applications,HRTech > Employer of Record,Unfunded,200,3096120,16735,,"Shashank; Co-Founder; shashank@insourceindia.com
 Shree; Co-Founder; praveen@insourceindia.com
 Praveen; Co-Founder; praveen.kumar@insourceindia.com","shashank@insourceindia.com,
 praveen@insourceindia.com,
 praveen.kumar@insourceindia.com",info@insourceindia.com,,"https://www.linkedin.com/in/shashankvagale,
 https://www.linkedin.com/in/shreedevipraveen,
 https://www.linkedin.com/in/praveenkumardk",https://linkedin.com/company/insourceindia,https://insourceindia.com,https://platform.tracxn.com/companies/nakkIxzcbtji0VcVClZD2le26xxgyY1_w9M2kcaQXRg/insourceindia.com
0.0,90,54.0,Hoora,khalid@hoora.in,person (Tracxn),hoora.in,265,2019,7,Nagpur,Maharashtra,Consumer,"Auto E-Commerce & Content > Aftermarket Service > Washing and Detailing,
 Local Services > Auto Services > Car Wash,
 Au",Seed,200,1292844,12017,1450031,"Harsh Somani; Co-Founder & CTO; Co-Founder & CTO-Hoora | Ex-Vastra | Purdue University BS 2018
 Khalid Raza Ansari; Co-Founder; khalid@hoora.in; Co-Founder-Hoora | Ex-Blue Dart | MIT School of Distance Education MBA 2024
 Yashwant Budhwani; Co-Founder & CEO; yashwant@hoora.in; Co-Founder & CEO-Hoora | Ex-Banggood","khalid@hoora.in,
 yashwant@hoora.in","hello@hoora.in,
 support@hoora.in",-7350982090,"https://linkedin.com/in/harshsomani,
 https://linkedin.com/in/khalid-ansari-6164801b8,
 https://linkedin.com/in/yashwant-budhwani-90671017a",https://linkedin.com/company/hoorait,https://hoora.in,https://platform.tracxn.com/companies/GUS4WRAa6SuMka5QOC0usacvLNw83UolH92C47m_lUA/hoora.in
0.0,90,49.8,KwickMetrics,manivel@kwickmetrics.com,person (Tracxn),kwickmetrics.com,221,2019,7,Chennai,Tamil Nadu,Retail,E-Commerce Enablers > E-Commerce Sellers > Enablers > Diversified > Analytics,Unfunded,200,3219961,320892,,"Kamalavel Rajendran; Co-Founder; Co-Founder & CEO Mallow Technologies, Madras Institute of Technology BTech 2005, SVPITM PGDTM 2008
 Manivel Rajendran; Co-Founder; manivel@kwickmetrics.com; Mallow Technologies, ex-Cognizant. College of Engineering Guindy BE 2003",manivel@kwickmetrics.com,support@kwickmetrics.com,,"https://linkedin.com/in/kamalavel,
 https://linkedin.com/in/rmanivel",https://linkedin.com/company/kwickmetrics,https://www.kwickmetrics.com/,https://platform.tracxn.com/companies/lHsHG9DKUUXFi0TyXb-_FAlL774z1lo9R0X2zgXrJ3k/kwickmetrics.com
0.0,90,49.1,Amura,gsc@amura.ai,person (Tracxn),amura.ai,213,2019,7,Chennai,Tamil Nadu,HealthTech,Healthcare Booking Platforms > Doctors > Telemedicine > Teleconsultation > Diversified,Seed,200,2790633,315261,2795906,"Saravanan Balakrishnan; Co-Founder & CEO; Ex-Founder Reverease. National Institute of Technology Tiruchirappalli BE 1986
 Godwin Samuel Christudas; Co-Founder & Chief Medical Officer; gsc@amura.ai; Ex-LIMA, Christian Medical College And Hospital. Krishna Institute of Medical Sciences Karad MBBS 2015
 Yashwant Saravanan; Co-Founder; Ex-Whoa Mama Design. Loyola College BA 2018",gsc@amura.ai,care@amura.ai,-6262262131,"https://linkedin.com/in/saravananorg,
 https://linkedin.com/in/dr-godwin-samuel-b96877198,
 https://linkedin.com/in/yashwant-saravanan-b5160b142",https://linkedin.com/company/amuraai,https://amura.ai,https://platform.tracxn.com/companies/0Hxd6w63v0m6blk-6ngp8O8Aq6X66l6IphS91z6Fayg/amura.ai
0.0,90,48.8,ScantoBim,varun.bhartiya@ncircletech.com,person (Tracxn),scantobim.ai,237,2020,6,Pune,Maharashtra,Real Estate and Construction Tech,Construction Tech > Design Tools > BIM and 3D Modelling > Tech Enabled Services > Scan to BIM,Unfunded,200,6204786,1118282,,"Varun Bhartiya; Co-Founder & CEO; varun.bhartiya@ncircletech.com; Ex-ProtoTech Solutions & Services, Founder Bulk Buy Eshopping, 3D PLM, GE Aviation. IIT Madras BTech 2007 & MTech 2007",varun.bhartiya@ncircletech.com,,-2066941809,http://linkedin.com/in/varunbhartiya,https://linkedin.com/showcase/scantobim.ai,https://scantobim.ai,https://platform.tracxn.com/companies/y_h8gwFFj1jw3z6GPJU_BRddAnXEDXzMlyGsV6Mn1T4/scantobim.ai
0.0,90,48.4,Grain N Grace,kunju@grainngrace.co,person (Tracxn),grainngrace.co,206,2019,7,Ernakulam,Kerala,Food and Agriculture,"Online Grocery > B2C Ecommerce > Multi Category > Internet First Brand,
 Food & Beverage Products > Grocery & Staples > ",Unfunded,200,6818118,65101,,"Muhammed Kunju; CEO; kunju@grainngrace.co; Ojastoaura Life Science, MATRIX FLAVOURS AND FRAGRANCES, Atlantic Care Chemicals. TKM College of Engineering , Kollam BTech 1992",kunju@grainngrace.co,info@grainngrace.co,,https://linkedin.com/in/mkunju,https://linkedin.com/company/grainngrace,https://grainngrace.co,https://platform.tracxn.com/companies/07s4HhcMGi9kXXdC2zb885Y8h1Lf9FpYdFIKdgCeF84/grainngrace.co
0.0,90,47.7,Pabbly,neeraj@pabbly.com,person (Tracxn),pabbly.com,273,2017,9,Bhopal,Madhya Pradesh,Enterprise Applications,"Sales Force Automation > Lead Generation > Lead Generation Forms,
 MarketingTech > Email Marketing > Email Deliverabilit",Unfunded,200,3000120,1517619,,"Neeraj Agarwal; Co-Founder; neeraj@pabbly.com; Oriental Institute of Science & Technology, Bhopal BE 2011
 Pankaj Agarwal; Co-Founder; pankaj.agarwal@pabbly.com; Magnet Brains Software. Rajiv Gandhi Prodyogiki Vishwavidyalaya BE","neeraj@pabbly.com
 neeraj.agarwal@pabbly.com,
 pankaj.agarwal@pabbly.com",support@pabbly.com,,"linkedin.com/in/neeraj-agarwal-358164a/,
 linkedin.com/in/neeraj-agarwal-358164a/,
 https://linkedin.com/in/pankaj-agarwal-57b14916",https://linkedin.com/company/pabbly,https://pabbly.com,https://platform.tracxn.com/companies/1iqv6DFWsk6kwjVi_gXc-Ab7mOsQoZ6MLS2cZ5HGXSY/pabbly.com
0.0,90,46.4,Centrico,srinivas.lingam@centrico.tech,person (Tracxn),centrico.tech,184,2019,7,Chennai,Tamil Nadu,FinTech,Banking Tech > Open Banking,Unfunded,200,9950694,1314506,,Srinivas Lingam; CEO; srinivas.lingam@centrico.tech; CEO-Centrico | Ex-Mphasis | Orissa Enginnering College BE 1994,srinivas.lingam@centrico.tech,chennai.info@centrico.tech,,https://linkedin.com/in/srinivaslingam,https://linkedin.com/company/centricotech,https://centrico.tech,https://platform.tracxn.com/companies/4p3FgMi6Uw3-g0w-FPvu77pYw7xefTlasXArdza9TCo/centrico.tech
0.0,90,46.2,Kalpa Power,rounak@kalpapower.com,person (Tracxn),kalpapower.com,193,2017,9,Pune,Maharashtra,Energy,Solar Energy > Project Development Services > Project Developers > Multi Scale,Seed,200,32144288,1788740,1538234,"Rounak Muthiyan; Co-Founder & Director; rounak@kalpapower.com; TwarIT Mobility, ex-IHS, Berkeley Research Group. Savitribai Phule Pune University BS 2008, The George Washington University School of Business MS 2010,
 Nitin Muthiyan; Co-Founder & Director; nitin@kalpapower.com; Co-Founder & Director-TwarIT Mobility Solutions,Kalpa Power | B M C C , I M D R Pune BCom,MBA 1979","rounak@kalpapower.com,
 nitin@kalpapower.com",sales@kalpapower.com,-8600011022,"https://linkedin.com/in/rounak-muthiyan-8996bab,
 https://www.linkedin.com/in/nitin-muthiyan-13708719/",https://linkedin.com/company/kalpapower,https://kalpapower.com,https://platform.tracxn.com/companies/N64jHdVQC5CpeW60Dbr8fWCvDsonxYn3SYIof3g7_34/kalpapower.com
0.0,90,44.0,WLDD,jaidev@wldd.in,person (Tracxn),wldd.in,196,2018,8,Bengaluru,Karnataka,Business Services,Marketing Services > Content Marketing Agencies > Meme Marketing,Seed,200,10267821,1256555,1944150,"Jaidev Kesti; Co-Founder & Chief Media Officer; jaidev@wldd.in; Jain College of Business Administration BBA 2017
 Vivekanand Kilari; Co-Founder
 ; PeopleTree Education Society BBA 2017",jaidev@wldd.in,hello@wldd.in,-8660518514,"https://linkedin.com/in/jaidev-kesti-6a539b154,
 https://linkedin.com/in/vivekanand-kilari-17512a10b",https://linkedin.com/company/wubba-lubba-dub-dub-private-limited,https://www.wldd.in/,https://platform.tracxn.com/companies/qg5Ub2mftrFxfSZs9eaQTZOlmSXynVfXupeobcM20ws/wldd.in
0.0,90,42.5,Kalvium,deepak@kalvium.com,person (Tracxn),kalvium.com,196,2021,5,Bengaluru,Karnataka,Education,"Higher Education Institutions > Engineering, Science and Technology > Private",Seed,200,3093862,35427,2682888,"Deepak Venugopal; Co-Founder & CMO; deepak@kalvium.com; Co-Founder & CMO-Kalvium | Ex-KFC,Yum! Brands | College of Engineering, Guindy BE,Indian Institute of Foreign Trade MBA
 Venkatakrishnan Venkataraghulan; Co-Founder; Co-Founder-Kalvium Labs,Kalvium | Ex-ProGrad,Focus Academy For Career Enhancement | College of Engineering, Guindy BE 2005,Indian Institute of Management, Kozhikode PGDM 2007
 Rajesh Kumar; Co-Founder & CEO; rajesh.kumar@kalvium.com; Co-Founder & CEO-Kalvium,Kalvium Labs | Ex-ProGrad,Wealth Advisors India | PSG College of Technology BE 2004,Indian Institute of Management, Kozhikode PGDM 2007","deepak@kalvium.com,
 rajesh.kumar@kalvium.com",contactus@kalvium.com,-9483200209,"https://www.linkedin.com/in/thehungryyogi,
 https://linkedin.com/in/venkataraghulan,
 https://linkedin.com/in/rajeshkumarb",https://linkedin.com/company/kalvieducation,https://kalvium.com,https://platform.tracxn.com/companies/Ti6PbQ8zA_N8tb9aLEzTNlgUItuVk5_9KzkNuif1rbc/kalvium.com
0.0,90,42.2,Loocafe,abhishek@loocafe.com,person (Tracxn),loocafe.com,214,2017,9,Hyderabad,Telangana,High Tech,Smart Cities > Smart Public Infrastructure > Smart Public Toilets,Unfunded,200,3972182,273892,,"Chakkaravarthi Rajamani; Managing Director; Ixora Corporate Services, Ex- OCS Group, BSA CORPORATION, Forbes Facility Services.
 Abhishek Nath; CEO; abhishek@loocafe.com; Founder LooCafe, Dr.Rabinder Nath Foundation, ex-OCS Group UK, Telenor Group, Johnson Controls.",abhishek@loocafe.com,,-9059919908,"https://linkedin.com/in/chakkaravarthi-rajamani-1886b5142,
 https://www.linkedin.com/in/abhiisheknath/",https://linkedin.com/company/loocafe,https://loocafe.com,https://platform.tracxn.com/companies/s2Fe3_uHUzQo7pmzZyAyo9FwOVzltRUxtWmFIfCu7W8/loocafe.com
0.0,90,42.0,IntelliSmart,anil.rawal@intellismartinfra.in,person (Tracxn),intellismartinfra.in,201,2019,7,Delhi,Delhi,Energy Tech,Smart Grid > Advanced Metering Infrastructure > Smart Meters,Unfunded,200,79506810,3229339,,"Anil Rawal; CEO & MD; anil.rawal@intellismartinfra.in; Ex-Reliance Infrastructure. Kurukshetra University, IIM Ahmedabad MBA 2008.",anil.rawal@intellismartinfra.in,info@intellismartinfra.in,,https://linkedin.com/in/anilrawal,https://linkedin.com/company/intellismart,https://intellismartinfra.in,https://platform.tracxn.com/companies/9lUf4YkQ6jPbOkQO-NDz_LIg7XaJixDED1ZeUpa2vQE/intellismartinfra.in
0.0,90,39.8,Kutumb,mohit@kutumbapp.com,person (Tracxn),kutumbapp.com,204,2020,6,Bengaluru,Karnataka,Consumer,"MarketingTech > Community Marketing > Online Community Management,
 Social Platforms > Interest Based > Brand Communitie",Unfunded,200,17355688,1416402,,"Abhishek Kejriwal; Co-Founder & CEO; Co-Founder & CEO-Kutumb,Primetrace | Ex-Co-Founder & CEO-Zyloon,Pratilipi,IDeaS Revenue Solutions | IIT Bombay BTech 2013
 Mohit Sharma; Co-Founder; mohit@kutumbapp.com; Co-Founder-Kutumb,Crafto,Primetrace | Ex-Pratilipi | Chitkara University BTech 2020
 Naveen Dewangan; Co-Founder; naveen@kutumbapp.com; Co-Founder-Kutumb,Primetrace | Ex-Co-Founder-Mera Shehar,Pratilipi,TCS | Shri Shankaracharya Technical Campus Bhilai BE 2012
 Vipul Allawadhi; Co-Founder & CPO; vipul@kutumbapp.com; Co-Founder & CPO-Kutumb,Primetrace | Ex-Pratilipi,American Express | Indian Institute of Technology, Kharagpur BTech,MTech 2016","mohit@kutumbapp.com,
 naveen@kutumbapp.com,
 vipul@kutumbapp.com","support@primetrace.com,
 hi@primetrace.com",,"https://www.linkedin.com/in/abhishek-kejriwal/?original_referer=https://www.google.com/&originalSubdomain=in,
 https://www.linkedin.com/in/abhishek-kejriwal/,
 https://linkedin.com/in/thecodingninja,
 https://www.linkedin.com/in/thecodingninja/,
 https://linkedin.com/in/naveendew,
 https://www.linkedin.com/in/naveendew/,
 https://linkedin.com/in/vipulallawadhi,
 https://www.linkedin.com/in/vipulallawadhi/",https://linkedin.com/company/kutumbapp,https://kutumbapp.com,https://platform.tracxn.com/companies/chYOf3XD5c_NoUKV38KL9Xzp_ibxu8j4uTFFIC4o-Fg/kutumbapp.com
0.0,80,80.9,Mobikul,sahu.vipin@webkul.com,person (Tracxn),mobikul.com,472,2016,10,Noida,Uttar Pradesh,High Tech,"Augmented Reality > Applications > Retail > Product Visualization,
 E-Commerce Enablers > Storefronts > Diversified > Op",Unfunded,200,5839663,474246,,"Vipin Sahu; Co-Founder; sahu.vipin@webkul.com; JSSATE BTech 2009
 Vinay Yadav; Co-Founder; Ex-FloEco India. JSSATE BTech 2009
 Prakash Sahu; Co-Founder; prakash.sahu@webkul.com; Co-Founder Webkul, ex-Birlasoft, Velociy Software Solutions. Uttar Pradesh Technical University BTech 2006","sahu.vipin@webkul.com,
 prakash.sahu@webkul.com",support@webkul.com,,"http://linkedin.com/in/vipinsahu,
 http://linkedin.com/in/vinayrks,
 https://linkedin.com/in/prakash-sahu-956703a",,https://mobikul.com,https://platform.tracxn.com/companies/5EHMu3I6pDa55e59ygBPRxbdObjFcBReEHlWllNpfZQ/mobikul.com
0.0,80,78.9,MARS Cosmetics,abhishek@marscosmetics.in,person (Tracxn),marscosmetics.in,360,2015,11,Delhi,Delhi,Consumer Goods,"Beauty Tech > Ecommerce > Color Cosmetics > Multi-Category > Full Range > Internet First Brand,
 Beauty & Personal Care ",Unfunded,200,12838717,1447290,,"Manoj Sethia; Co-Founder
 Abhishek Sethia; Co-Founder; abhishek@marscosmetics.in
 Rishabh Sethia; Co-Founder; rishabh@marscosmetics.in; Ex-D. E. Shaw India, Spaceboat.in. Delhi College Of Engineering BTech 2018","abhishek@marscosmetics.in,
 rishabh@marscosmetics.in",,,https://linkedin.com/in/rishsethia,https://linkedin.com/company/mars-cosmetics,https://marscosmetics.in,https://platform.tracxn.com/companies/b_1KusdBrLCA3wIsfL8YE0sWr6yjM4BKt10uLjvSb3c/marscosmetics.in
0.0,80,76.8,Mediversal Multi Super Speciality Hospital,jayant@mediversal.in,person (Tracxn),mediversal.in,445,2019,7,Patna,Bihar,Healthcare,Hospital Chains > Multispecialty Hospital Chains,Series A,200,13220755,53239,5700000,"Jayant Gandhi; Co-Founder & COO & Director; jayant@mediversal.in; Co-Founder & COO & Director-Mediversal Healthcare | Marine Engineering And Research Institute BE 2005
 Navneet Ranjan; Co-Founder & Director; navneet@mediversal.in; Founder Bhusari Farms, ex- Tata Steel, BP Shipping. Marine Engineering & Research Institute, Kolkata 2005","jayant@mediversal.in,
 navneet@mediversal.in",info@mediversal.in,-6123499919,"http://linkedin.com/in/jayant-gandhi-6b714238,
 https://linkedin.com/in/navnitranjan",https://linkedin.com/company/in.mediversalgroup,https://mediversal.in,https://platform.tracxn.com/companies/SZ68K75gvIyjN3WEbaoIUfDbirHDFKaQTzFxb4b79uI/mediversal.in
0.0,80,73.6,Dawaa Dost,anirudh@dawaadost.com,person (Tracxn),dawaadost.com,448,2018,8,Jaipur,Rajasthan,Healthcare,Pharmacies > Pharmaceutical Drugs,Series A,200,7684425,235001,17784943,"Badri Prasad Choudhary; Co-Founder; Co-Founder-Dawaa Dost
 Anirudh Batwara; Co-Founder & CTO; anirudh@dawaadost.com; Ex-TSTPL. University of Warwick - Warwick Business School 2021
 Nikita Choudhary; Co-Founder; Co-Founder-Dawaa Dost
 Amit Choudhary; Co-Founder & CEO; amit@dawaadost.com; Ex-Snapdeal. St, Xavier's' College, University of Calcutta 1999
 Yash Harlalka; Co-Founder & COO; yash@dawaadost.com; Co-Founder-Dawaa Dost","anirudh@dawaadost.com,
 amit@dawaadost.com,
 yash@dawaadost.com",care@dawaadost.com,-8433807989,"https://www.linkedin.com/in/b-anirudh/,
 https://linkedin.com/in/amitchoudhary1,
 https://linkedin.com/in/yash-harlalka-57b6661a5",https://linkedin.com/company/dawaa-dost,https://www.dawaadost.com/,https://platform.tracxn.com/companies/ByQwq1yoO0oegeD3fFT3Aqyg367HgxszC4q0fOD2ssk/dawaadost.com
0.0,80,65.2,Kimirica,rajat.jain@kimirica.com,person (Tracxn),kimirica.com,268,2017,9,Indore,Madhya Pradesh,Consumer Goods,Beauty & Personal Care Products > Multi Category > Internet First Brand > Direct Selling,Series B,200,16262707,1279182,15000000,"Rajat Jain; Co-Founder; rajat.jain@kimirica.com; Co-Founder Pataa. Gujarat Ayurveda University, Jamnagar BS
 Mohit Jain; Co-Founder & CEO; mohit.jain@kimirica.com; Co-Founder Pataa. Rajiv Gandhi Prodyogiki Vishwavidyalaya BE 2009","rajat.jain@kimirica.com,
 mohit.jain@kimirica.com",enquiries@kimirica.com,-9522555274,"https://www.linkedin.com/in/rajat-jain-pataa/,
 https://www.linkedin.com/in/mohit-jain-kimirica/",https://linkedin.com/company/kimiricahunter/about,https://kimirica.com,https://platform.tracxn.com/companies/uejc8Izvdvg2wncunBKwer03JU1oIm84mNX5Y0H1aOg/kimirica.com
0.0,80,61.8,Limelight,nirav@limelightdiamonds.com,person (Tracxn),limelightdiamonds.com,284,2019,7,Mumbai,Maharashtra,Consumer,Fashion Tech > B2C Commerce > Accessories > Jewellery > Internet First Brands > Precious > Lab Grown Diamond,Series B,200,15052424,68844,48956313,"Nirav Bhatt; Co-Founder; nirav@limelightdiamonds.com; Limelight Lab Grown Diamonds, Narsee Monjee College of Commerce and Economics, 2011
 Pooja Sheth Madhavan; Co-Founder & Managing Director; pooja@limelightdiamonds.com; Limelight Lab Grown Diamonds, ex-Knack, ex-Barclays Capital, imperial business school, 2012","nirav@limelightdiamonds.com,
 pooja@limelightdiamonds.com",contact@limelightdiamonds.com,-8655657848,"https://linkedin.com/in/nirav-bhatt-180958230,
 https://www.linkedin.com/in/pooja-madhavan-5829b916/,
 https://www.linkedin.com/in/pooja-sheth-madhavan-5829b916/",https://linkedin.com/company/limelight-lab-grown-diamonds,https://limelightdiamonds.com,https://platform.tracxn.com/companies/54s14VN0dA5Fa__s1uFkNyyCAtW0vmt_SeM24eOxXGk/limelightdiamonds.com
0.0,80,60.1,Meal of the Moment,mugdha@mealofthemoment.com,person (Tracxn),mealofthemoment.com,277,2017,9,Mumbai,Maharashtra,Food and Agriculture,"Online Grocery > B2C Ecommerce > Snacks and Convenience Food > Internet First Brand > Multi-Category,
 Food & Beverage P",Series A,200,6540046,402081,5800000,"Mugdha Bhagchandka; Co-Founder & COO; mugdha@mealofthemoment.com; King's College London 2011
 Prateek Binod Bhagchandka; Co-Founder & CEO; prateek@mealofthemoment.com; Ex-Co-Founder The Cube Club. Alliance Manchester Business School BSc 2007","mugdha@mealofthemoment.com,
 prateek@mealofthemoment.com","reach@mealofthemoment.com,
 export@mealofthemoment.com",-180030004376,"https://linkedin.com/in/mugdha-bhagchandka-0b9678197,
 https://linkedin.com/in/pbhagchandka",https://linkedin.com/company/m-o-m-meal-of-the-moment,https://mealofthemoment.com,https://platform.tracxn.com/companies/nsc4wAo3ItIyPC7VaDLsc9CNazu5nNvevXRDqLGF11E/mealofthemoment.com
0.0,80,58.7,21K School,joshi@21kschool.com,person (Tracxn),21kschool.com,342,2020,6,Bengaluru,Karnataka,EdTech,K-12 EdTech > Online Schools,Seed,200,3992187,420913,5535940,"Joshi Mahesh Kumar; Co-Founder & CTO; joshi@21kschool.com; National University of Singapore.
 Yeshwanth Raj Parasmal; Co-Founder & CEO; 21k School, ex-Strategum Eduserve, ex-Mats University Jain Group Of Institutions Bangalore, University of Southampton, 2007",joshi@21kschool.com,info@21kschool.com,-9663213545,https://linkedin.com/in/yeshwanth,https://linkedin.com/company/21kschool,https://www.21kschool.com/us/,https://platform.tracxn.com/companies/k8kDzRyC3NvYL30ukLR5Ub_z7vtZYQka46K3qa4EOeM/21kschool.com
